title,score,type,source,members,favorites,rating,genres_score,themes_score,studios_score,demographics_score,producers_score
Ladies versus Butlers! Specials,6.38,special,light_novel,32100,29,r+,6.49054252199413,6.54,6.89833333333333,6.98755434782609,6.54
Tsukuyomi: Moon Phase Special,6.63,special,manga,11335,3,pg_13,6.221422180318633,6.54,7.12786259541985,6.54,6.54
Seto no Hanayome Fan Disc,6.99,special,manga,7948,3,pg_13,6.66621791767554,6.695457310140975,6.75540740740741,6.54,6.62383333333333
Dirty Pair: Lovely Angels yori Ai wo Komete,7.07,ova,light_novel,4981,4,pg_13,6.72468232187553,6.94932692307692,6.97081683168317,6.54,7.11857142857143
Bubuki Buranki,6.26,tv,original,70600,92,pg_13,6.802658250152963,6.66172110552764,6.92,6.54,6.964564443670978
Soukou Kihei Votoms: The Last Red Shoulder,7.14,ova,original,3749,3,pg_13,6.802658250152963,6.776667325672185,6.97081683168317,6.54,6.54
One Room Third Season,6.46,tv,original,30083,55,pg_13,6.77061272584446,6.54,6.50318181818182,6.54,6.54
Tell Your World,6.85,music,mixed_media,5407,9,g,6.54,6.1039896373057,6.54,6.54,6.24464285714286
Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,6.53,tv,game,28233,40,pg_13,6.7571336568422264,6.54,6.434,6.54,6.50333333333333
Oda Cinnamon Nobunaga,6.58,tv,manga,18942,39,pg_13,6.71841532176,6.9254714250501355,7.11666666666667,6.98755434782609,6.94477045405478
Taiyou no Kiba Dagram,7.39,tv,original,4722,58,pg_13,6.8187129754789,6.776667325672185,6.97081683168317,7.07873015873016,6.54
Kaa-chan no Tomodachi ni Shikotteru Tokoro Mirareta. The Animation,6.89,ova,visual_novel,5543,25,rx,6.20131095123901,6.54,6.35101265822785,6.54,6.35145299145299
Full Moon wo Sagashite: Kawaii Kawaii Daibouken,6.72,special,manga,9408,17,g,6.757184067660247,6.54,6.99734615384615,6.86086440677966,7.13818897637795
Kobato.: Hajimete no Kobato.,6.82,special,manga,9470,9,g,6.780844489777813,6.54,6.98389728096677,6.54,6.54
Nurse Witch Komugi-chan Magikarte,6.64,ova,original,15732,54,pg_13,6.66621791767554,6.941429562318026,7.0232463978105155,6.54,6.77151515151515
Girls Rush The Animation,7.04,ova,manga,4560,20,rx,6.20131095123901,6.54,6.58205128205128,6.54,6.35145299145299
Mushi-Uta,6.6,tv,light_novel,16033,28,pg_13,6.7171600152355095,6.54,6.6,6.54,6.9162276861167
Afro Samurai Pilot,6.69,special,original,10256,9,r+,6.77054879950109,6.798566001899335,6.98389728096677,6.98755434782609,7.02
Saga Incident,7.02,music,original,5121,6,pg_13,6.54,6.439609761181585,7.13375,6.54,6.54
Granblue Fantasy The Animation: Kabocha no Lantern,6.62,special,game,16347,10,pg_13,6.70991042345277,6.54,7.15838095238095,6.54,7.172190038779667
Long Zhi Gu: Jingling Wangzuo,7.29,movie,game,4151,11,pg,6.7571336568422264,6.54,7.06166666666667,6.54,6.54
Houseki no Kuni,6.62,ona,manga,16458,102,pg_13,6.690465623102719,6.54,6.63225,6.98755434782609,7.46961089494163
Happiness!,6.38,tv,visual_novel,34661,37,pg_13,6.7701985110765754,6.845090930830629,6.90953488372093,6.54,7.29411764705882
Hinagiku Virgin Lost Club e Youkoso,6.83,ova,manga,7778,30,rx,6.20131095123901,6.54,6.24578947368421,6.54,6.54
Koi to Uso: Isshou no Koi/Koi no Kimochi,6.45,ova,manga,34409,30,pg_13,6.92029211634137,6.90549795361528,6.80375,6.54,6.54
Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Makuai Drama,6.74,special,other,11509,21,pg_13,6.66621791767554,6.77522988505747,6.97081683168317,6.54,6.54
Bakugan Battle Brawlers: Gundalian Invaders,6.27,tv,original,42975,85,g,6.7571336568422264,6.40602739726027,7.08680751173709,6.54,6.22835820895522
Amon: Devilman Mokushiroku,6.48,ova,manga,20069,102,r+,6.573229642097875,6.924542834732553,5.62636363636364,6.54,6.894960984095425
Phantom in the Twilight,6.41,tv,original,43645,87,pg_13,6.832986330676761,6.84992481203007,6.80375,6.54,6.54
Danchigai: Juusan Goutou Sentou Ikitai!!,6.43,special,4_koma_manga,21623,7,pg_13,6.71841532176,6.54,6.01592592592593,6.54,6.78198952879581
Miracle☆Girls,7.26,tv,manga,4606,9,g,6.96640512820513,6.54,7.26,6.86086440677966,7.21736842105263
Nirvana,6.79,music,original,7875,15,g,6.54,6.54,7.32328671328671,6.54,6.54
Vampire Hunter,6.59,ova,game,16834,44,r,6.826645992116848,6.84992481203007,6.98389728096677,6.54,6.54
Vandread: Gekitou-hen,6.9,ova,original,7220,3,pg_13,6.67785436189925,6.686008005846929,6.75540740740741,6.54,6.54
ChäoS;Child: Silent Sky,6.55,movie,visual_novel,21081,25,pg_13,6.87728510420814,6.91364985163205,6.91933962264151,6.54,6.54
Attack No.1,6.82,tv,manga,8294,36,pg_13,6.899309946652901,7.09946107784431,7.10225,6.86086440677966,7.18403846153846
Kochouki: Wakaki Nobunaga,6.53,tv,original,26025,52,pg_13,6.8684769638531105,6.809370087898575,6.99734615384615,6.54,6.96527699122261
Gunjou no Magmell,6.09,tv,manga,137286,156,pg_13,6.7571336568422264,6.81006637168142,6.8055,7.07873015873016,6.701351728427974
Mahoromatic 2 End Year Special,6.96,special,manga,5787,3,r+,6.6754900917249875,6.89161354581673,6.72986666666667,6.54,6.54
Lupin III: Nusumareta Lupin,7.03,special,manga,5641,1,pg_13,6.823279773192192,7.39413385826772,7.08680751173709,6.98755434782609,6.54
Bannou Bunka Neko-Musume,6.71,ova,manga,10969,28,pg_13,6.709393496000343,6.66172110552764,6.048075396825395,6.98755434782609,7.093517176173965
Kyonyuu Princess Saimin,6.82,ova,visual_novel,7263,47,rx,6.20131095123901,6.54,6.73836065573771,6.54,6.68194029850746
Seven Knights Revolution: Eiyuu no Keishousha,6.32,tv,game,48133,180,pg_13,6.7571336568422264,6.54,6.435874999999999,6.54,7.312939976306435
Himesama Gentei!,6.8100000000000005,ova,visual_novel,8834,17,rx,6.20131095123901,6.54,6.53945454545455,6.54,6.54
Queen's Blade: Utsukushiki Toushi-tachi,6.55,ova,other,20390,17,r+,6.690485873130203,6.54,6.23666666666667,6.54,6.766134017398915
Dual! Parallel Runrun Monogatari Special,6.89,special,original,5157,8,pg_13,6.794455743277737,6.846170092243836,6.4841935483871,6.54,6.54
Otsukimi Recital,7.08,music,music,4338,9,pg_13,6.54,6.508819744468875,6.54,6.54,6.54
Great Mazinger,7.07,tv,manga,5176,16,pg_13,6.7207848111268795,6.66172110552764,6.80722772277228,7.07873015873016,6.41525
Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura Specials,7.14,special,manga,4563,2,pg_13,6.83221476510067,6.54,7.05663157894737,7.07873015873016,7.11
Tokyo 24-ku,6.36,tv,original,52351,188,pg_13,6.868215725385995,6.81006637168142,7.13069767441861,6.54,7.13400864839094
Jikan no Shihaisha,6.31,tv,manga,65011,80,pg_13,6.89542386185243,6.54,6.36758620689655,7.07873015873016,6.96621255694761
Tales of Symphonia The Animation: Sekai Tougou-hen Specials,7.04,special,game,6053,3,g,6.66621791767554,6.54,7.27539682539683,6.54,6.54
Devilman Lady,6.62,tv,manga,22226,96,r+,6.66266311668318,6.91364985163205,7.08680751173709,6.54,6.41525
Namiuchigiwa no Muromi-san: Pangea Chou Tairiku no Muromi-san,6.73,ova,manga,8269,4,pg_13,6.71558035565759,6.54,6.73811881188119,7.07873015873016,6.54
Aikatsu Friends!: Kagayaki no Jewel,7.15,tv,game,4613,13,pg,6.77061272584446,6.59490582532615,7.15023255813954,6.86086440677966,6.953
"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA",6.4,ova,manga,27537,8,pg_13,6.731590851499927,6.54,6.36758620689655,7.07873015873016,6.54
Uchuu Kaizoku Sara Special,6.92,special,visual_novel,5816,14,rx,6.436165886995839,6.54,6.27772727272727,6.54,6.52375
Demashita! Powerpuff Girls Z,6.4,tv,other,31175,139,pg,6.71960006644344,6.85778216264835,6.80722772277228,6.86086440677966,7.152903946293501
Yami Shibai 3,6.32,tv,original,34421,39,pg_13,6.12463172721055,6.54,5.69826086956522,6.54,7.09328125
Nozo x Kimi,6.39,ova,manga,33613,40,r+,6.676979848049093,6.90549795361528,6.50457142857143,7.07873015873016,6.54
Ura Jutaijima,6.78,ova,visual_novel,7974,14,rx,6.20131095123901,6.54,6.73836065573771,6.54,6.68194029850746
Bust to Bust: Chichi wa Chichi ni,6.7,ova,manga,10239,31,rx,6.20131095123901,6.54,6.54,6.54,5.94422636965683
Mini Yuri,6.74,ona,manga,9386,9,pg_13,6.67973939362038,7.098544339516783,6.3885784313725456,6.54,6.54
No Doubt,7.24,music,game,2669,7,g,6.77054879950109,6.377550374208405,7.05663157894737,6.54,6.54
Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,6.73,special,visual_novel,8786,3,r+,6.87417910447761,7.08990099009901,6.71623188405797,6.54,7.00631578947368
A-Channel: Nabe wo Tabeyou,6.88,special,4_koma_manga,8021,2,pg_13,6.71841532176,7.00193079498946,6.92214285714286,6.98755434782609,7.37467196819085
Pokemon: Pika Pika Hoshizora Camp,6.49,movie,game,18248,7,pg,6.722356696233709,6.54,6.64057692307692,6.11498542274053,6.54
Lupin III: The Last Job,6.93,special,manga,7033,2,pg_13,6.742569488249816,7.39413385826772,7.08680751173709,6.98755434782609,6.54
Okusama ga Seitokaichou! OVA: Okusama Gekijou,6.69,special,manga,13048,9,pg_13,6.66621791767554,6.54,6.35101265822785,7.07873015873016,6.54
DRAMAtical Murder,6.06,tv,visual_novel,157565,577,pg_13,6.7207848111268795,6.861858111656735,6.30894736842105,6.54,6.820407066052227
Kabuki-bu!,6.62,tv,novel,18844,18,pg_13,6.54,7.03214552853178,6.99734615384615,6.54,7.1083791549325825
Saigo no Door wo Shimero!,6.54,ova,manga,13212,14,pg_13,6.684176737026092,6.54,6.12769230769231,6.54,6.54
Fatal Fury: The Motion Picture,6.5600000000000005,movie,game,12328,40,r+,6.850518694939162,6.8125641025641,6.54,7.07873015873016,7.223331765019757
Ikkitousen: Shuugaku Toushi Keppuuroku,6.59,ova,manga,17678,5,r+,6.63054566074761,6.8427094759536,6.23666666666667,6.54,6.54
eX-Driver,6.7,ova,original,10144,31,pg_13,6.72468232187553,6.46822916666667,6.8645652173913,7.07873015873016,7.113697153487497
Skate-Leading☆Stars,6.44,tv,original,36813,139,pg_13,6.821612603660447,6.90549795361528,6.85110787172012,6.54,6.54
Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,6.67,ova,visual_novel,10797,89,rx,6.20131095123901,6.54,6.08823529411765,6.54,6.01972972972973
Kyoro-chan,7.26,tv,other,2602,24,pg,6.722356696233709,6.54,6.64582089552239,6.54,7.233976609095425
Miss Monochrome The Animation 2,6.49,tv,original,19454,8,g,6.71841532176,6.439609761181585,6.8618749999999995,6.54,7.05204678362573
Softenni,6.51,tv,manga,23332,17,r+,6.662991734923446,7.002479515729795,6.89833333333333,6.54,6.98481436668889
Project ARMS: The 2nd Chapter,7.03,tv,manga,5589,9,r,6.74022961147693,6.8427094759536,7.08680751173709,6.54,6.54
B-Project: Zecchou*Emotion,6.72,tv,mixed_media,13553,54,pg_13,6.54,6.1039896373057,7.15023255813954,6.86086440677966,6.958804706661945
Issho ni H Shiyo,6.77,ova,original,9857,50,rx,6.20131095123901,6.54,6.2684999999999995,6.54,6.04066666666667
Zuihou de Zhaohuan Shi,6.69,ona,web_manga,27572,175,pg_13,6.809451524682952,6.78468390804598,6.74,6.54,6.97795698924731
Patalliro!,7.24,tv,manga,7030,94,pg_13,6.6639692888957365,6.54,6.80722772277228,6.86086440677966,6.54
Sora no Method: Mou Hitotsu no Negai,7.19,ona,original,4908,3,pg_13,6.71558035565759,6.90549795361528,6.80388888888889,6.54,6.54
Moon Pride,6.86,music,manga,5185,9,pg_13,6.88480148316502,6.57554511451084,6.80722772277228,6.54,7.00631578947368
Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,6.42,tv,original,24300,33,pg,6.734404722050555,6.54,6.80722772277228,7.07873015873016,6.955546875
Ai to Yuuki no Pig Girl Tonde Buurin,6.68,tv,manga,9650,42,g,6.760312298294685,6.695457310140975,6.95307692307692,6.86086440677966,6.54
Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,6.6,movie,manga,10386,8,g,6.746188810520558,6.54,6.95307692307692,7.07873015873016,6.968681214421254
Pandra The Animation: Shiroki Yokubou Kuro no Kibou,6.85,ova,manga,7664,44,rx,6.60221507884807,6.80876126126126,6.73836065573771,6.54,6.35145299145299
Kyonyuu Elf Oyako Saimin,6.99,ova,visual_novel,4726,28,rx,6.20131095123901,6.54,6.73836065573771,6.54,6.68194029850746
Shinkon Gattai Godannar!!,6.67,tv,original,16395,37,r+,6.6754900917249875,6.66172110552764,6.860080128205125,6.54,6.62383333333333
Hanaukyou Maid-tai OVA,6.68,ova,manga,9373,8,r+,6.676979848049093,6.78468390804598,6.76068965517241,6.54,5.94461538461538
He Wei Dao x Hui Yeda Xiaojie Xiangyao Wo Gaobai,6.86,ona,manga,6617,8,g,6.7701985110765754,6.90549795361528,7.15838095238095,6.54,6.54
Unison,7.38,music,other,1482,11,pg_13,6.54,6.1039896373057,6.54,6.54,6.54
Himekishi Lilia,6.76,ova,visual_novel,11162,102,rx,6.514420164721883,6.80876126126126,6.27772727272727,6.54,6.52375
Tennen Koi-iro Alcohol,6.8100000000000005,ova,manga,8757,22,rx,6.20131095123901,6.54,6.4075,6.54,6.2656845238095205
Jewelpet,6.78,tv,original,10942,33,pg,6.70991042345277,7.00648351648352,6.99282051282051,6.86086440677966,6.90156197612538
Futari Ecchi,6.34,ova,manga,33646,50,r+,6.700388067497935,6.54,6.345,6.98755434782609,6.94508928571429
Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,6.94,special,original,6224,5,pg_13,6.702617155424223,6.439609761181585,6.95569892473118,6.54,7.00631578947368
Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,7.1,movie,manga,3500,2,g,6.734404722050555,6.83417227456258,6.83759615384615,6.98755434782609,6.955546875
Sengoku Musou,6.53,tv,game,21619,36,pg_13,6.77054879950109,6.809370087898575,6.8552895250488,6.54,6.926823649784453
Hitozuma♪Kasumi-san,6.77,ova,visual_novel,8419,34,rx,6.20131095123901,6.54,6.535,6.54,6.13831932773109
Gundam Build Fighters: Battlogue,6.77,ona,original,7174,5,g,6.7207848111268795,6.66172110552764,6.97081683168317,6.54,6.95868965517241
Tamako Market Specials,6.42,special,original,30513,9,pg_13,6.66621791767554,6.54,7.30837398373984,6.54,6.54
Aku no Onna Kanbu: Full Moon Night,6.67,ova,visual_novel,10953,57,rx,6.5483674065457205,6.54,6.73836065573771,6.54,6.60985903814262
Taiho Shichau zo: Nagisa no Koutsuu Yuudou,7.05,special,manga,4600,3,pg_13,6.718383358588315,7.106318758946713,6.99734615384615,6.98755434782609,7.006639042357275
Fairy Gone Part 2,6.36,tv,original,43571,43,pg_13,6.791961028268763,6.80876126126126,7.00528301886792,6.54,6.908029361064002
Tennis no Ouji-sama: Oshougatsu Special,6.84,special,manga,6611,6,pg_13,6.83221476510067,6.54,7.05663157894737,7.07873015873016,6.54
Kogepan,6.8100000000000005,tv,other,6033,35,g,6.684814841190709,6.54,6.81260683760684,6.54,6
Yuusha Keisatsu J-Decker,7.41,tv,original,3231,50,g,6.74417045660886,6.80552401430228,6.97081683168317,6.54,6.87052631578947
Viper's Creed,6.72,tv,original,9777,17,pg_13,6.7207848111268795,6.89161354581673,6.735729166666665,6.54,6.641249999999999
2.43: Seiin Koukou Danshi Volley-bu,6.15,tv,novel,100818,340,pg_13,6.856410873050087,7.002479515729795,7.29538461538462,6.54,7.028775408343658
Mob Psycho Mini,6.46,special,web_manga,29228,10,pg_13,6.66621791767554,6.54,7.32328671328671,6.54,6.54
Assassins Pride,5.93,tv,light_novel,302541,708,pg_13,6.70991042345277,6.54,5.97904761904762,6.54,6.958155425723457
"Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari",6.8,special,original,8530,4,pg_13,6.77061272584446,6.50474379546049,7.00528301886792,6.54,6.54
Seihou Bukyou Outlaw Star Pilot,6.93,special,manga,6385,11,r+,6.7207848111268795,6.71029490616622,6.97081683168317,6.54,6.79854772613693
Mahou Sensou,5.98,tv,light_novel,235504,311,pg_13,6.74022961147693,6.54,6.98389728096677,6.54,7.04009204952753
Narue no Sekai,6.54,tv,manga,17977,24,pg_13,6.737139281635273,6.54,5.62636363636364,6.54,6.92336826324083
Mitaiken Horizon,7.24,music,other,3260,6,g,6.54,6.439609761181585,6.97081683168317,6.54,6.99205011389522
Lie Huo Jiao Chou,7.18,ona,novel,5763,50,pg_13,6.877459263186217,6.54,7.04333333333333,6.54,6.97795698924731
Ling Long: Incarnation,7.31,ona,original,3997,25,r,6.741362318248386,6.80876126126126,7.18166666666667,6.54,6.97795698924731
Gad Guard,6.67,tv,original,13055,23,pg_13,6.730981285162745,6.66172110552764,6.75540740740741,7.07873015873016,6.871671562859268
Magic Tree House,6.94,movie,book,6804,6,pg,6.79094174757282,7.08990099009901,6.90666666666667,6.54,7.083138941826681
Sword Art Online: Sword Art Offline,6.14,special,light_novel,86851,163,pg_13,6.66621791767554,6.54,6.57,6.54,7.37467196819085
Sei Yariman Sisters Pakopako Nikki The Animation,6.78,ova,visual_novel,8398,30,rx,6.20131095123901,6.54,6.47888888888889,6.54,6.35145299145299
Future GPX Cyber Formula 11,7.31,ova,original,2449,8,pg_13,6.8187129754789,6.46822916666667,6.97081683168317,7.07873015873016,6.54
Gangsta. Recap,6.46,special,manga,20003,20,r,6.8684769638531105,7.356037517369155,7.27555555555556,6.98755434782609,6.54
Shoujo x Shoujo x Shoujo The Animation,6.83,ova,manga,7232,16,rx,6.20131095123901,6.78468390804598,6.5825,6.54,6.35145299145299
Baja no Studio,7.01,ova,original,4775,5,pg,6.70991042345277,6.54,7.30837398373984,6.54,7.085179986525075
Musaigen no Phantom World: Limitless Phantom World,6.45,special,light_novel,29325,26,pg_13,6.688064170564155,6.54,7.30837398373984,6.54,6.98994441178632
Ane to Boin,6.65,ova,visual_novel,11618,49,rx,6.20131095123901,6.54,6.58777777777778,6.54,6.17111330624965
Baka to Test to Shoukanjuu Mini Anime,6.7,special,light_novel,14575,10,pg_13,6.66621791767554,6.85778216264835,6.91933962264151,6.54,6.54
Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunagu Kiseki no Melody♪,7.02,movie,original,5265,1,g,6.70991042345277,7.04710059171598,6.80722772277228,6.487924914760095,6.54
Gogo no Kouchou: Junai Mellow yori,6.72,ova,manga,8660,37,rx,6.20131095123901,6.54,6.67,6.54,6.45559000602047
Crayon Shin-chan Movie 03: Unkokusai no Yabou,6.92,movie,manga,4564,3,g,6.668619370214104,6.83417227456258,6.83759615384615,6.98755434782609,7.086457648026315
Shichisei no Subaru,6.11,tv,light_novel,122622,194,pg_13,6.7171600152355095,6.69194174757282,7.25574074074074,6.54,6.721666666666665
Rinne no Lagrange: Kamogawa Days,6.78,ova,original,8835,3,pg_13,6.702617155424223,6.90549795361528,6.89833333333333,6.54,7.178791659724407
Gakuen Saimin Reido,6.67,ova,visual_novel,11347,45,rx,6.20131095123901,6.54,6.60259259259259,6.54,6.17111330624965
Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,6.79,ova,visual_novel,8921,24,rx,6.20131095123901,6.54,7.03153846153846,6.54,6.54
Redline Pilot,6.69,special,original,9349,4,pg_13,6.54,6.46822916666667,6.98389728096677,6.54,6.54
Blue Dragon: Tenkai no Shichi Ryuu,6.53,tv,game,16368,18,pg,6.76562348763839,6.54,6.81260683760684,6.54,7.09328125
Saint Seiya Omega,6.26,tv,manga,45848,121,pg_13,6.7571336568422264,6.54,6.80722772277228,7.07873015873016,7.20489000191718
Tsurikichi Sanpei,7.1,tv,manga,4436,14,g,6.811578256336745,6.54,6.95307692307692,6.54,7.01792682926829
JK to Ero Konbini Tenchou,6.63,ova,visual_novel,12521,37,rx,6.20131095123901,6.54,6.53945454545455,6.54,6.54
Akanesasu Shoujo,6.42,tv,original,33928,56,pg_13,6.7207848111268795,6.90549795361528,6.60888888888889,6.54,6.872599061036475
Arifureta Shokugyou de Sekai Saikyou: Prologue,6.6,ona,light_novel,11857,11,pg_13,6.70991042345277,6.90549795361528,6.68166666666667,6.54,6.54
Yabai! Fukushuu Yami Site,6.71,ova,visual_novel,9282,48,rx,6.20131095123901,6.54,6.41611111111111,6.54,6.54
The TV Show,6.94,music,original,3614,3,g,6.54,6.1039896373057,6.54,6.54,6.54
Kiniro Mosaic: Thank You!!,7.42,movie,4_koma_manga,10456,23,pg_13,6.71841532176,7.00193079498946,6.65607142857143,6.98755434782609,6.54
Star Ocean EX,6.59,tv,game,12281,28,pg_13,6.723957664592753,6.54,6.99734615384615,7.07873015873016,7.27375718941718
Brothers Conflict,5.99,tv,novel,170698,713,pg_13,6.87417910447761,6.63473684210526,7.02521276595745,6.86086440677966,7.019618169145908
Honoo no Mirage,6.51,tv,light_novel,22097,72,pg_13,6.808261019095022,6.86983511408893,6.98389728096677,6.54,7.389236810541705
Wo de Tian Jie Nu You,6.5,ona,web_manga,30372,92,pg_13,6.817613784338907,6.81006637168142,6.88222222222222,6.54,6.43728260869565
Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,6.66,special,game,9861,3,pg,6.750426085512794,6.54,6.64057692307692,6.11498542274053,6.57
Love Selection The Animation,6.8100000000000005,ova,manga,7359,20,rx,6.20131095123901,6.54,6.58777777777778,6.54,6.35145299145299
Pokemon Best Wishes! Season 2: Decolora Adventure,6.27,tv,game,38882,19,pg,6.734404722050555,6.54,6.64057692307692,6.11498542274053,7.09328125
Amnesia OVA,6.34,ova,visual_novel,31528,26,pg_13,6.70991042345277,6.54,7.02521276595745,6.90548596683069,6.54
Cardfight!! Vanguard G: GIRS Crisis-hen,6.65,tv,card_game,9749,15,pg_13,6.77054879950109,6.40602739726027,7.08680751173709,7.07873015873016,7.110010310827275
Saiunkoku Monogatari Recaps,7.25,special,light_novel,4699,6,pg_13,6.801530864276774,6.83417227456258,6.98389728096677,6.54,6.54
